chr,gene_id,ID,Locus.Tag,Region,Product
Ga0197603_11,MSTRG.194,2758109193, Ga0197603_0258,264961..266041, transposase-like zinc ribbon protein
Ga0197603_11,MSTRG.195,2758109194, Ga0197603_0259,266490..267074, MFS transporter
Ga0197603_11,MSTRG.196,2758109195, Ga0197603_0260,267091..268014, LysR family transcriptional regulator
Ga0197603_11,MSTRG.197,2758109196, Ga0197603_0261,complement(267995..268759), protein-disulfide isomerase
Ga0197603_11,MSTRG.197,2758109197, Ga0197603_0262,complement(268756..271638), conjugative transfer ATPase
Ga0197603_11,MSTRG.197,2758109198, Ga0197603_0263,complement(271638..272081), conjugative transfer region lipoprotein (TIGR03751 family)
Ga0197603_11,MSTRG.197,2758109199, Ga0197603_0264,complement(272062..273492), integrating conjugative element protein (TIGR03752 family)
Ga0197603_11,MSTRG.197,2758109200, Ga0197603_0265,complement(273482..274408), integrating conjugative element protein (TIGR03749 family)
Ga0197603_11,MSTRG.197,2758109201, Ga0197603_0266,complement(274405..275094), integrating conjugative element protein (TIGR03746 family)
Ga0197603_11,MSTRG.197,2758109202, Ga0197603_0267,complement(275091..275501), conjugative transfer region protein (TIGR03750 family)
Ga0197603_11,MSTRG.198,2758109203, Ga0197603_0268,complement(275512..275871), integrating conjugative element membrane protein (TIGR03745 family)
Ga0197603_11,MSTRG.199,2758109204, Ga0197603_0269,complement(275888..276121), integrating conjugative element protein (TIGR03758 family)
Ga0197603_11,MSTRG.199,2758109205, Ga0197603_0270,complement(276118..276498), RAQPRD family integrative conjugative element protein
Ga0197603_11,MSTRG.200,2758109206, Ga0197603_0271,complement(276597..278545), integrating conjugative element membrane protein (TIGR03747 family)
Ga0197603_11,MSTRG.201,2758109207, Ga0197603_0272,276930..278017, putative transposase
Ga0197603_11,MSTRG.200,2758109208, Ga0197603_0273,complement(278542..280731), conjugative coupling factor TraD (TOL family)
Ga0197603_11,MSTRG.202,2758109209, Ga0197603_0274,complement(280736..281284), integrating conjugative element protein (TIGR03765 family)
Ga0197603_11,MSTRG.202,2758109210, Ga0197603_0275,complement(281281..281874), transglycosylase-like protein with SLT domain
Ga0197603_11,MSTRG.202,2758109211, Ga0197603_0276,complement(281856..282578), integrating conjugative element protein (TIGR03759 family)
Ga0197603_11,MSTRG.203,2758109212, Ga0197603_0277,complement(282594..283241), hypothetical protein
Ga0197603_11,MSTRG.203,2758109213, Ga0197603_0278,complement(283238..283831), type IV pili sensor histidine kinaseresponse regulator
Ga0197603_11,MSTRG.204,2758109214, Ga0197603_0279,complement(283973..286252), helicase-like protein
Ga0197603_11,MSTRG.205,2758109215, Ga0197603_0280,complement(286402..286701), hypothetical protein
Ga0197603_11,MSTRG.206,2758109216, Ga0197603_0281,complement(286791..287066), hypothetical protein
Ga0197603_11,MSTRG.206,2758109217, Ga0197603_0282,complement(287039..288268), hypothetical protein
Ga0197603_11,MSTRG.207,2758109218, Ga0197603_0283,complement(288332..288982), hypothetical protein
Ga0197603_11,MSTRG.208,2758109219, Ga0197603_0284,complement(289110..289433), hypothetical protein
Ga0197603_11,MSTRG.209,2758109220, Ga0197603_0285,complement(289526..290206), uncharacterized protein DUF3275
Ga0197603_11,MSTRG.210,2758109221, Ga0197603_0286,complement(290268..291197), uncharacterized protein DUF3577
Ga0197603_11,MSTRG.212,2758109223, Ga0197603_0288,291654..291902, helix-turn-helix protein
Ga0197603_11,MSTRG.213,2758109224, Ga0197603_0289,291914..292027, hypothetical protein
Ga0197603_11,MSTRG.214,2758109225, Ga0197603_0290,292332..292958, hypothetical protein
Ga0197603_11,MSTRG.215,2758109226, Ga0197603_0291,complement(293117..293470), hypothetical protein
Ga0197603_11,MSTRG.216,2758109227, Ga0197603_0292,complement(293614..294426), hypothetical protein
Ga0197603_11,MSTRG.218,2758109229, Ga0197603_0294,complement(294724..294930), hypothetical protein
Ga0197603_11,MSTRG.220,2758109231, Ga0197603_0296,complement(295152..296075), hypothetical protein
Ga0197603_11,MSTRG.220,2758109232, Ga0197603_0297,complement(296075..298195), hypothetical protein
Ga0197603_11,MSTRG.221,2758109233, Ga0197603_0298,complement(298436..298828), hypothetical protein
Ga0197603_11,MSTRG.222,2758109234, Ga0197603_0299,complement(298850..299062), hypothetical protein
Ga0197603_11,MSTRG.224,2758109236, Ga0197603_0301,complement(299607..301073), DNA (cytosine-5)-methyltransferase 1
Ga0197603_11,MSTRG.225,2758109237, Ga0197603_0302,complement(301608..303620), DNA topoisomerase-3
Ga0197603_11,MSTRG.226,2758109238, Ga0197603_0303,complement(303900..304340), single-strand DNA-binding protein
Ga0197603_11,MSTRG.227,2758109239, Ga0197603_0304,complement(304414..304947), uncharacterized protein DUF3158
Ga0197603_11,MSTRG.227,2758109240, Ga0197603_0305,complement(304944..305699), integrating conjugative element protein (TIGR03761 family)
Ga0197603_11,MSTRG.228,2758109241, Ga0197603_0306,complement(306021..307247), hypothetical protein
Ga0197603_11,MSTRG.229,2758109242, Ga0197603_0307,complement(307251..307811), uncharacterized protein DUF2857
Ga0197603_11,MSTRG.230,2758109243, Ga0197603_0308,complement(307827..309470), ParB family protein of integrating conjugative element (PFGI_1 class)
Ga0197603_11,MSTRG.230,2758109244, Ga0197603_0309,complement(309463..309723), hypothetical protein
Ga0197603_11,MSTRG.230,2758109245, Ga0197603_0310,complement(309707..310582), chromosome partitioning related protein ParA
Ga0197603_11,MSTRG.231,2758109246, Ga0197603_0311,complement(310629..310841), AlpA family transcriptional regulator
Ga0197603_11,MSTRG.232,2758109247, Ga0197603_0312,311737..314373, AAA domain-containing protein
Ga0197603_11,MSTRG.233,2758109248, Ga0197603_0313,314817..314887, label=tRNA
Ga0197603_11,MSTRG.234,2758109249, Ga0197603_0314,314973..315045, label=tRNA
Ga0197603_11,MSTRG.235,2758109250, Ga0197603_0315,complement(315421..315504), label=tRNA
Ga0197603_11,MSTRG.236,2758109251, Ga0197603_0316,315644..316936, UDP-N-acetyl-D-galactosamine dehydrogenase
Ga0197603_11,MSTRG.237,2758109252, Ga0197603_0317,complement(316920..318179), hypothetical protein
Ga0197603_11,MSTRG.238,2758109253, Ga0197603_0318,complement(318190..318621), FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
Ga0197603_11,MSTRG.239,2758109254, Ga0197603_0319,318632..319045, hypothetical protein
Ga0197603_11,MSTRG.240,2758109255, Ga0197603_0320,319145..319906, UPF0176 protein
Ga0197603_11,MSTRG.241,2758109256, Ga0197603_0321,320129..320776, two-component system invasion response regulator UvrY
Ga0197603_11,MSTRG.242,2758109257, Ga0197603_0322,complement(321368..325051), RNAse E
Ga0197603_11,MSTRG.243,2758109258, Ga0197603_0323,325452..326438, ribosomal large subunit pseudouridine synthase C
Ga0197603_11,MSTRG.244,2758109259, Ga0197603_0324,complement(326471..328303), uncharacterized protein DUF3300
Ga0197603_11,MSTRG.245,2758109260, Ga0197603_0325,complement(328616..329434), ZIP family zinc transporter
Ga0197603_11,MSTRG.246,2758109261, Ga0197603_0326,complement(329844..330263), protein TonB
Ga0197603_11,MSTRG.246,2758109262, Ga0197603_0327,complement(330260..330616), pterin-4-alpha-carbinolamine dehydratase
Ga0197603_11,MSTRG.247,2758109263, Ga0197603_0328,330669..331304, FeS biogenesis protein NfuA
Ga0197603_11,MSTRG.248,2758109264, Ga0197603_0329,331360..333138, hypothetical protein
Ga0197603_11,MSTRG.249,2758109265, Ga0197603_0330,333144..333797, uncharacterized protein DUF3653
Ga0197603_11,MSTRG.250,2758109266, Ga0197603_0331,333864..334175, hypothetical protein
Ga0197603_11,MSTRG.251,2758109267, Ga0197603_0332,complement(334195..335526), zona occludens toxin
Ga0197603_11,MSTRG.252,2758109268, Ga0197603_0333,complement(335528..335848), hypothetical protein
Ga0197603_11,MSTRG.253,2758109269, Ga0197603_0334,complement(335859..336674), hypothetical protein
Ga0197603_11,MSTRG.254,2758109270, Ga0197603_0335,complement(337193..337321), hypothetical protein
Ga0197603_11,MSTRG.255,2758109271, Ga0197603_0336,complement(337349..337600), G7P protein
Ga0197603_11,MSTRG.256,2758109272, Ga0197603_0337,complement(337604..337900), helix-destabilizing protein
Ga0197603_11,MSTRG.257,2758109273, Ga0197603_0338,complement(338008..339066), DNA relaxase NicK
Ga0197603_11,MSTRG.257,2758109274, Ga0197603_0339,complement(339063..339224), hypothetical protein
Ga0197603_11,MSTRG.257,2758109275, Ga0197603_0340,complement(339217..339390), hypothetical protein
Ga0197603_11,MSTRG.257,2758109276, Ga0197603_0341,complement(339387..339659), hypothetical protein
Ga0197603_11,MSTRG.258,2758109277, Ga0197603_0342,339787..340182, uncharacterized protein DUF3693
Ga0197603_11,MSTRG.259,2758109278, Ga0197603_0343,340244..340582, uncharacterized protein DUF3653
Ga0197603_11,MSTRG.260,2758109279, Ga0197603_0344,340648..340959, hypothetical protein
Ga0197603_11,MSTRG.261,2758109280, Ga0197603_0345,complement(340979..342310), zona occludens toxin
Ga0197603_11,MSTRG.262,2758109281, Ga0197603_0346,complement(342312..342632), hypothetical protein
Ga0197603_11,MSTRG.263,2758109282, Ga0197603_0347,complement(342643..343449), hypothetical protein
Ga0197603_11,MSTRG.264,2758109283, Ga0197603_0348,complement(343968..344096), hypothetical protein
Ga0197603_11,MSTRG.265,2758109284, Ga0197603_0349,complement(344124..344375), G7P protein
Ga0197603_11,MSTRG.266,2758109285, Ga0197603_0350,complement(344379..344675), helix-destabilizing protein
Ga0197603_11,MSTRG.266,2758109286, Ga0197603_0351,complement(344672..345778), replication initiation factor
Ga0197603_11,MSTRG.267,2758109287, Ga0197603_0352,complement(345870..346130), hypothetical protein
Ga0197603_11,MSTRG.267,2758109288, Ga0197603_0353,complement(346127..346399), hypothetical protein
Ga0197603_11,MSTRG.268,2758109289, Ga0197603_0354,complement(346511..346834), hypothetical protein
Ga0197603_11,MSTRG.269,2758109290, Ga0197603_0355,347473..347865, hypothetical protein
Ga0197603_11,MSTRG.269,2758109291, Ga0197603_0356,347862..348179, hypothetical protein
Ga0197603_11,MSTRG.269,2758109292, Ga0197603_0357,348176..348484, hypothetical protein
Ga0197603_11,MSTRG.270,2758109293, Ga0197603_0358,complement(349121..349513), uncharacterized protein DUF4124
Ga0197603_11,MSTRG.271,2758109294, Ga0197603_0359,complement(349703..349984), hypothetical protein
Ga0197603_11,MSTRG.272,2758109295, Ga0197603_0360,complement(350068..350441), hypothetical protein
Ga0197603_11,MSTRG.273,2758109296, Ga0197603_0361,350443..351063, hypothetical protein
Ga0197603_11,MSTRG.274,2758109297, Ga0197603_0362,351457..352245, DNA-binding response OmpR family regulator
Ga0197603_11,MSTRG.274,2758109298, Ga0197603_0363,352242..353234, cytochrome c peroxidase
Ga0197603_11,MSTRG.274,2758109299, Ga0197603_0364,353231..355690, histidine kinaseDNA gyrase BHSP90-like ATPase
Ga0197603_11,MSTRG.275,2758109300, Ga0197603_0365,355804..356784, transcriptional regulator LysR family transcriptional regulator
Ga0197603_11,MSTRG.276,2758109301, Ga0197603_0366,356793..357821, type VI secretion system protein ImpA
Ga0197603_11,MSTRG.277,2758109302, Ga0197603_0367,complement(357994..358320), hypothetical protein
Ga0197603_11,MSTRG.277,2758109303, Ga0197603_0368,complement(358317..361214), non-specific serinethreonine protein kinase
Ga0197603_11,MSTRG.277,2758109304, Ga0197603_0369,complement(361211..361933), protein phosphatase
Ga0197603_11,MSTRG.277,2758109305, Ga0197603_0370,complement(361930..362583), type VI secretion system protein ImpM
Ga0197603_11,MSTRG.277,2758109306, Ga0197603_0371,complement(362580..366038), type VI secretion system protein ImpL
Ga0197603_11,MSTRG.278,2758109307, Ga0197603_0372,complement(366042..367358), type VI secretion system protein ImpK
Ga0197603_11,MSTRG.279,2758109308, Ga0197603_0373,complement(367360..368697), type VI secretion system protein ImpJ
Ga0197603_11,MSTRG.279,2758109309, Ga0197603_0374,complement(368694..370106), FHA domain protein
Ga0197603_11,MSTRG.279,2758109310, Ga0197603_0375,complement(370103..370642), hypothetical protein
Ga0197603_11,MSTRG.280,2758109311, Ga0197603_0376,complement(370651..372588), type VI secretion system secreted protein VgrG
Ga0197603_11,MSTRG.281,2758109312, Ga0197603_0377,complement(372799..373260), cytidinedeoxycytidylate deaminase-like protein
Ga0197603_11,MSTRG.282,2758109313, Ga0197603_0378,complement(373360..373566), hypothetical protein
Ga0197603_11,MSTRG.283,2758109314, Ga0197603_0379,complement(374186..374953), hypothetical protein
Ga0197603_11,MSTRG.284,2758109315, Ga0197603_0380,complement(375083..377785), type VI secretion system protein VasG
Ga0197603_11,MSTRG.285,2758109316, Ga0197603_0381,complement(377818..378828), type VI secretion system protein ImpH
Ga0197603_11,MSTRG.285,2758109317, Ga0197603_0382,complement(378792..380669), type VI secretion system protein ImpG
Ga0197603_11,MSTRG.286,2758109318, Ga0197603_0383,complement(380673..381176), type VI secretion system protein ImpF
Ga0197603_11,MSTRG.286,2758109319, Ga0197603_0384,complement(381164..381997), type VI secretion system protein ImpE
Ga0197603_11,MSTRG.287,2758109320, Ga0197603_0385,complement(382033..382536), type VI secretion system secreted protein Hcp
Ga0197603_11,MSTRG.288,2758109321, Ga0197603_0386,complement(382636..384138), type VI secretion system protein ImpC
Ga0197603_11,MSTRG.289,2758109322, Ga0197603_0387,complement(384143..384649), type VI secretion system protein ImpB
Ga0197603_11,MSTRG.290,2758109323, Ga0197603_0388,385017..385202, hypothetical protein
Ga0197603_11,MSTRG.290,2758109324, Ga0197603_0389,385148..385810, putative transposase
Ga0197603_11,MSTRG.291,2758109325, Ga0197603_0390,complement(386035..387366), glucosearabinose dehydrogenase
Ga0197603_11,MSTRG.291,2758109326, Ga0197603_0391,complement(387363..387779), hypothetical protein
Ga0197603_11,MSTRG.292,2758109327, Ga0197603_0392,complement(388094..388789), hypothetical protein
Ga0197603_11,MSTRG.293,2758109328, Ga0197603_0393,complement(389050..389283), hypothetical protein
Ga0197603_11,MSTRG.294,2758109329, Ga0197603_0394,390408..393149, outer membrane autotransporter protein
Ga0197603_11,MSTRG.295,2758109330, Ga0197603_0395,complement(393015..393599), hypothetical protein
Ga0197603_11,MSTRG.296,2758109331, Ga0197603_0396,393635..394750, cobalt-zinc-cadmium efflux system membrane fusion protein
Ga0197603_11,MSTRG.296,2758109332, Ga0197603_0397,394743..397835, cobalt-zinc-cadmium resistance protein CzcA
Ga0197603_11,MSTRG.296,2758109333, Ga0197603_0398,397832..399316, NodT family efflux transporter outer membrane factor (OMF) lipoprotein
Ga0197603_11,MSTRG.297,2758109334, Ga0197603_0399,399381..400457, phospho-acceptor domain-containing protein
Ga0197603_11,MSTRG.297,2758109335, Ga0197603_0400,400454..401065, FixJ family two-component response regulator
Ga0197603_11,MSTRG.298,2758109336, Ga0197603_0401,complement(401372..411565), autotransporter-associated beta strand protein
Ga0197603_11,MSTRG.299,2758109337, Ga0197603_0402,412363..414147, EAL domain-containing protein (putative c-di-GMP-specific phosphodiesterase class I)
Ga0197603_11,MSTRG.300,2758109338, Ga0197603_0403,complement(414266..414964), hypothetical protein
Ga0197603_11,MSTRG.301,2758109339, Ga0197603_0404,complement(415198..416118), succinylglutamate desuccinylaseaspartoacylase family protein
Ga0197603_11,MSTRG.302,2758109340, Ga0197603_0405,complement(416223..416732), ferritin-like metal-binding protein YciE
Ga0197603_11,MSTRG.303,2758109341, Ga0197603_0406,complement(417356..417613), stress-induced acidophilic repeat protein
Ga0197603_11,MSTRG.304,2758109342, Ga0197603_0407,complement(418450..418632), hypothetical protein
Ga0197603_11,MSTRG.304,2758109343, Ga0197603_0408,complement(418613..418833), response regulator receiver domain-containing protein
Ga0197603_11,MSTRG.305,2758109344, Ga0197603_0409,418928..419923, precorrin-2 dehydrogenase
Ga0197603_11,MSTRG.306,2758109345, Ga0197603_0410,complement(420069..420431), hypothetical protein
Ga0197603_11,MSTRG.306,2758109346, Ga0197603_0411,complement(420415..420984), molybdenum cofactor guanylyltransferase
Ga0197603_11,MSTRG.307,2758109347, Ga0197603_0412,complement(421022..422275), molybdopterin molybdotransferase
Ga0197603_11,MSTRG.308,2758109348, Ga0197603_0413,422462..422755, hypothetical protein
Ga0197603_11,MSTRG.309,2758109349, Ga0197603_0414,complement(422796..423821), exodeoxyribonuclease III
Ga0197603_11,MSTRG.310,2758109350, Ga0197603_0415,423947..424702, uncharacterized protein DUF1264
Ga0197603_11,MSTRG.311,2758109351, Ga0197603_0416,complement(424923..426092), threonine dehydrogenase-like Zn-dependent dehydrogenase
Ga0197603_11,MSTRG.312,2758109352, Ga0197603_0417,complement(426105..426635), hypothetical protein
Ga0197603_11,MSTRG.313,2758109353, Ga0197603_0418,complement(426638..427216), putative membrane protein
Ga0197603_11,MSTRG.314,2758109354, Ga0197603_0419,complement(427358..428669), fatty-acid peroxygenase
Ga0197603_11,MSTRG.315,2758109355, Ga0197603_0420,complement(429137..429352), hypothetical protein
Ga0197603_11,MSTRG.316,2758109356, Ga0197603_0421,complement(429435..432098), TonB-dependent receptor
Ga0197603_11,MSTRG.317,2758109357, Ga0197603_0422,432349..433491, molybdopterinthiamine biosynthesis adenylyltransferase
Ga0197603_11,MSTRG.318,2758109358, Ga0197603_0423,complement(433838..435058), molybdopterin molybdochelatase
Ga0197603_11,MSTRG.319,2758109359, Ga0197603_0424,complement(435449..436846), GTP-binding protein
Ga0197603_11,MSTRG.320,2758109360, Ga0197603_0425,complement(436857..438074), Beta-barrel assembly machine subunit BamB
Ga0197603_11,MSTRG.320,2758109361, Ga0197603_0426,complement(438074..438712), predicted negative regulator of RcsB-dependent stress response
Ga0197603_11,MSTRG.321,2758109362, Ga0197603_0427,complement(438783..439643), cytoskeleton protein RodZ
Ga0197603_11,MSTRG.321,2758109363, Ga0197603_0428,complement(439640..440452), type IV pilus assembly protein PilF
Ga0197603_11,MSTRG.321,2758109364, Ga0197603_0429,complement(440439..441656), 23S rRNA m(2)A-2503 methyltransferase
